id,previous,poutcome,cons_conf_idx,euribor3m,nr_employed,y
7094,0,nonexistent,-36.4,4.86,5191.0,no
7095,0,nonexistent,-36.4,4.86,5191.0,yes
7096,0,nonexistent,-36.4,4.86,5191.0,no
7097,0,nonexistent,-36.4,4.86,5191.0,no
7098,0,nonexistent,-36.4,4.86,5191.0,no
7099,0,nonexistent,-36.4,4.86,5191.0,no
7100,0,nonexistent,-36.4,4.86,5191.0,no
7101,0,nonexistent,-36.4,4.86,5191.0,no
7102,0,nonexistent,-36.4,4.86,5191.0,no
7103,0,nonexistent,-36.4,4.86,5191.0,no
7104,0,nonexistent,-36.4,4.86,5191.0,no
7105,0,nonexistent,-36.4,4.86,5191.0,no
7106,0,nonexistent,-36.4,4.86,5191.0,no
7107,0,nonexistent,-36.4,4.86,5191.0,no
7108,0,nonexistent,-36.4,4.86,5191.0,no
7109,0,nonexistent,-36.4,4.86,5191.0,no
7110,0,nonexistent,-36.4,4.86,5191.0,no
7111,0,nonexistent,-36.4,4.86,5191.0,no
7112,0,nonexistent,-36.4,4.86,5191.0,no
7113,0,nonexistent,-36.4,4.86,5191.0,no
7114,0,nonexistent,-36.4,4.86,5191.0,no
7115,0,nonexistent,-36.4,4.86,5191.0,no
7116,0,nonexistent,-36.4,4.86,5191.0,no
7117,0,nonexistent,-36.4,4.86,5191.0,no
7118,0,nonexistent,-36.4,4.86,5191.0,no
7119,0,nonexistent,-36.4,4.86,5191.0,no
7120,0,nonexistent,-36.4,4.86,5191.0,no
7121,0,nonexistent,-36.4,4.86,5191.0,no
7122,0,nonexistent,-36.4,4.86,5191.0,no
7123,0,nonexistent,-36.4,4.86,5191.0,no
7124,0,nonexistent,-36.4,4.86,5191.0,no
7125,0,nonexistent,-36.4,4.86,5191.0,no
7126,0,nonexistent,-36.4,4.86,5191.0,no
7127,0,nonexistent,-36.4,4.86,5191.0,no
7128,0,nonexistent,-36.4,4.86,5191.0,no
7129,0,nonexistent,-36.4,4.86,5191.0,no
7130,0,nonexistent,-36.4,4.86,5191.0,no
7131,0,nonexistent,-36.4,4.86,5191.0,no
7132,0,nonexistent,-36.4,4.86,5191.0,no
7133,0,nonexistent,-36.4,4.86,5191.0,no
7134,0,nonexistent,-36.4,4.86,5191.0,no
7135,0,nonexistent,-36.4,4.86,5191.0,yes
7136,0,nonexistent,-36.4,4.86,5191.0,no
7137,0,nonexistent,-36.4,4.86,5191.0,yes
7138,0,nonexistent,-36.4,4.86,5191.0,no
7139,0,nonexistent,-36.4,4.86,5191.0,no
7140,0,nonexistent,-36.4,4.86,5191.0,no
7141,0,nonexistent,-36.4,4.86,5191.0,no
7142,0,nonexistent,-36.4,4.86,5191.0,no
7143,0,nonexistent,-36.4,4.86,5191.0,no
7144,0,nonexistent,-36.4,4.86,5191.0,no
7145,0,nonexistent,-36.4,4.86,5191.0,no
7146,0,nonexistent,-36.4,4.86,5191.0,no
7147,0,nonexistent,-36.4,4.86,5191.0,no
7148,0,nonexistent,-36.4,4.86,5191.0,no
7149,0,nonexistent,-36.4,4.86,5191.0,no
7150,0,nonexistent,-36.4,4.86,5191.0,no
7151,0,nonexistent,-36.4,4.86,5191.0,no
7152,0,nonexistent,-36.4,4.86,5191.0,no
7153,0,nonexistent,-36.4,4.86,5191.0,no
7154,0,nonexistent,-36.4,4.86,5191.0,no
7155,0,nonexistent,-36.4,4.86,5191.0,no
7156,0,nonexistent,-36.4,4.86,5191.0,no
7157,0,nonexistent,-36.4,4.86,5191.0,no
7158,0,nonexistent,-36.4,4.86,5191.0,no
7159,0,nonexistent,-36.4,4.86,5191.0,no
7160,0,nonexistent,-36.4,4.86,5191.0,no
7161,0,nonexistent,-36.4,4.86,5191.0,no
7162,0,nonexistent,-36.4,4.86,5191.0,yes
7163,0,nonexistent,-36.4,4.86,5191.0,no
7164,0,nonexistent,-36.4,4.86,5191.0,no
7165,0,nonexistent,-36.4,4.86,5191.0,no
7166,0,nonexistent,-36.4,4.86,5191.0,no
7167,0,nonexistent,-36.4,4.86,5191.0,no
7168,0,nonexistent,-36.4,4.86,5191.0,no
7169,0,nonexistent,-36.4,4.86,5191.0,no
7170,0,nonexistent,-36.4,4.86,5191.0,no
7171,0,nonexistent,-36.4,4.86,5191.0,no
7172,0,nonexistent,-36.4,4.86,5191.0,no
7173,0,nonexistent,-36.4,4.86,5191.0,no
7174,0,nonexistent,-36.4,4.86,5191.0,no
7175,0,nonexistent,-36.4,4.86,5191.0,no
7176,0,nonexistent,-36.4,4.86,5191.0,no
7177,0,nonexistent,-36.4,4.86,5191.0,no
7178,0,nonexistent,-36.4,4.86,5191.0,no
7179,0,nonexistent,-36.4,4.86,5191.0,no
7180,0,nonexistent,-36.4,4.86,5191.0,no
7181,0,nonexistent,-36.4,4.86,5191.0,no
7182,0,nonexistent,-36.4,4.86,5191.0,no
7183,0,nonexistent,-36.4,4.86,5191.0,no
7184,0,nonexistent,-36.4,4.86,5191.0,no
7185,0,nonexistent,-36.4,4.86,5191.0,no
7186,0,nonexistent,-36.4,4.86,5191.0,no
7187,0,nonexistent,-36.4,4.86,5191.0,no
7188,0,nonexistent,-36.4,4.86,5191.0,no
7189,0,nonexistent,-36.4,4.86,5191.0,no
7190,0,nonexistent,-36.4,4.86,5191.0,no
7191,0,nonexistent,-36.4,4.86,5191.0,no
7192,0,nonexistent,-36.4,4.86,5191.0,no
7193,0,nonexistent,-36.4,4.86,5191.0,no
7194,0,nonexistent,-36.4,4.86,5191.0,no
7195,0,nonexistent,-36.4,4.86,5191.0,no
7196,0,nonexistent,-36.4,4.86,5191.0,no
7197,0,nonexistent,-36.4,4.86,5191.0,no
7198,0,nonexistent,-36.4,4.86,5191.0,no
7199,0,nonexistent,-36.4,4.86,5191.0,no
7200,0,nonexistent,-36.4,4.86,5191.0,no
7201,0,nonexistent,-36.4,4.86,5191.0,no
7202,0,nonexistent,-36.4,4.86,5191.0,no
7203,0,nonexistent,-36.4,4.86,5191.0,no
7204,0,nonexistent,-36.4,4.86,5191.0,no
7205,0,nonexistent,-36.4,4.86,5191.0,no
7206,0,nonexistent,-36.4,4.86,5191.0,no
7207,0,nonexistent,-36.4,4.86,5191.0,no
7208,0,nonexistent,-36.4,4.86,5191.0,no
7209,0,nonexistent,-36.4,4.86,5191.0,no
7210,0,nonexistent,-36.4,4.86,5191.0,no
7211,0,nonexistent,-36.4,4.86,5191.0,no
7212,0,nonexistent,-36.4,4.86,5191.0,no
7213,0,nonexistent,-36.4,4.86,5191.0,no
7214,0,nonexistent,-36.4,4.86,5191.0,no
7215,0,nonexistent,-36.4,4.86,5191.0,no
7216,0,nonexistent,-36.4,4.86,5191.0,no
7217,0,nonexistent,-36.4,4.86,5191.0,no
7218,0,nonexistent,-36.4,4.86,5191.0,no
7219,0,nonexistent,-36.4,4.86,5191.0,no
7220,0,nonexistent,-36.4,4.86,5191.0,no
7221,0,nonexistent,-36.4,4.86,5191.0,no
7222,0,nonexistent,-36.4,4.86,5191.0,no
7223,0,nonexistent,-36.4,4.86,5191.0,no
7224,0,nonexistent,-36.4,4.86,5191.0,no
7225,0,nonexistent,-36.4,4.86,5191.0,no
7226,0,nonexistent,-36.4,4.86,5191.0,no
7227,0,nonexistent,-36.4,4.86,5191.0,no
7228,0,nonexistent,-36.4,4.86,5191.0,no
7229,0,nonexistent,-36.4,4.86,5191.0,no
7230,0,nonexistent,-36.4,4.86,5191.0,no
7231,0,nonexistent,-36.4,4.86,5191.0,no
7232,0,nonexistent,-36.4,4.86,5191.0,no
7233,0,nonexistent,-36.4,4.86,5191.0,no
7234,0,nonexistent,-36.4,4.86,5191.0,no
7235,0,nonexistent,-36.4,4.86,5191.0,no
7236,0,nonexistent,-36.4,4.86,5191.0,no
7237,0,nonexistent,-36.4,4.86,5191.0,no
7238,0,nonexistent,-36.4,4.86,5191.0,no
7239,0,nonexistent,-36.4,4.86,5191.0,no
7240,0,nonexistent,-36.4,4.86,5191.0,no
7241,0,nonexistent,-36.4,4.86,5191.0,no
7242,0,nonexistent,-36.4,4.86,5191.0,no
7243,0,nonexistent,-36.4,4.86,5191.0,no
7244,0,nonexistent,-36.4,4.86,5191.0,no
7245,0,nonexistent,-36.4,4.86,5191.0,no
7246,0,nonexistent,-36.4,4.86,5191.0,no
7247,0,nonexistent,-36.4,4.86,5191.0,no
7248,0,nonexistent,-36.4,4.86,5191.0,yes
7249,0,nonexistent,-36.4,4.86,5191.0,no
7250,0,nonexistent,-36.4,4.86,5191.0,no
7251,0,nonexistent,-36.4,4.86,5191.0,no
7252,0,nonexistent,-36.4,4.86,5191.0,no
7253,0,nonexistent,-36.4,4.86,5191.0,no
7254,0,nonexistent,-36.4,4.86,5191.0,no
7255,0,nonexistent,-36.4,4.86,5191.0,no
7256,0,nonexistent,-36.4,4.86,5191.0,no
7257,0,nonexistent,-36.4,4.86,5191.0,no
7258,0,nonexistent,-36.4,4.86,5191.0,no
7259,0,nonexistent,-36.4,4.86,5191.0,no
7260,0,nonexistent,-36.4,4.86,5191.0,no
7261,0,nonexistent,-36.4,4.86,5191.0,no
7262,0,nonexistent,-36.4,4.86,5191.0,no
7263,0,nonexistent,-36.4,4.86,5191.0,no
7264,0,nonexistent,-36.4,4.86,5191.0,no
7265,0,nonexistent,-36.4,4.86,5191.0,no
7266,0,nonexistent,-36.4,4.86,5191.0,yes
7267,0,nonexistent,-36.4,4.86,5191.0,no
7268,0,nonexistent,-36.4,4.86,5191.0,no
7269,0,nonexistent,-36.4,4.86,5191.0,no
7270,0,nonexistent,-36.4,4.86,5191.0,no
7271,0,nonexistent,-36.4,4.86,5191.0,no
7272,0,nonexistent,-36.4,4.86,5191.0,no
7273,0,nonexistent,-36.4,4.86,5191.0,no
7274,0,nonexistent,-36.4,4.86,5191.0,no
7275,0,nonexistent,-36.4,4.86,5191.0,no
7276,0,nonexistent,-36.4,4.86,5191.0,no
7277,0,nonexistent,-36.4,4.86,5191.0,no
7278,0,nonexistent,-36.4,4.86,5191.0,no
7279,0,nonexistent,-36.4,4.86,5191.0,no
7280,0,nonexistent,-36.4,4.86,5191.0,no
7281,0,nonexistent,-36.4,4.86,5191.0,no
7282,0,nonexistent,-36.4,4.86,5191.0,no
7283,0,nonexistent,-36.4,4.86,5191.0,no
7284,0,nonexistent,-36.4,4.86,5191.0,no
7285,0,nonexistent,-36.4,4.86,5191.0,no
7286,0,nonexistent,-36.4,4.86,5191.0,no
7287,0,nonexistent,-36.4,4.86,5191.0,no
7288,0,nonexistent,-36.4,4.86,5191.0,yes
7289,0,nonexistent,-36.4,4.86,5191.0,yes
7290,0,nonexistent,-36.4,4.86,5191.0,no
7291,0,nonexistent,-36.4,4.86,5191.0,no
7292,0,nonexistent,-36.4,4.86,5191.0,no
7293,0,nonexistent,-36.4,4.86,5191.0,no
7294,0,nonexistent,-36.4,4.86,5191.0,no
7295,0,nonexistent,-36.4,4.86,5191.0,no
7296,0,nonexistent,-36.4,4.86,5191.0,no
7297,0,nonexistent,-36.4,4.86,5191.0,no
7298,0,nonexistent,-36.4,4.86,5191.0,no
7299,0,nonexistent,-36.4,4.86,5191.0,no
7300,0,nonexistent,-36.4,4.86,5191.0,no
7301,0,nonexistent,-36.4,4.86,5191.0,no
7302,0,nonexistent,-36.4,4.86,5191.0,no
7303,0,nonexistent,-36.4,4.86,5191.0,no
7304,0,nonexistent,-36.4,4.86,5191.0,no
7305,0,nonexistent,-36.4,4.86,5191.0,no
7306,0,nonexistent,-36.4,4.86,5191.0,no
7307,0,nonexistent,-36.4,4.86,5191.0,no
7308,0,nonexistent,-36.4,4.86,5191.0,no
7309,0,nonexistent,-36.4,4.86,5191.0,no
7310,0,nonexistent,-36.4,4.86,5191.0,no
7311,0,nonexistent,-36.4,4.86,5191.0,no
7312,0,nonexistent,-36.4,4.86,5191.0,no
7313,0,nonexistent,-36.4,4.86,5191.0,no
7314,0,nonexistent,-36.4,4.86,5191.0,no
7315,0,nonexistent,-36.4,4.86,5191.0,no
7316,0,nonexistent,-36.4,4.86,5191.0,no
7317,0,nonexistent,-36.4,4.86,5191.0,no
7318,0,nonexistent,-36.4,4.86,5191.0,no
7319,0,nonexistent,-36.4,4.86,5191.0,no
7320,0,nonexistent,-36.4,4.86,5191.0,no
7321,0,nonexistent,-36.4,4.86,5191.0,no
7322,0,nonexistent,-36.4,4.86,5191.0,no
7323,0,nonexistent,-36.4,4.86,5191.0,no
7324,0,nonexistent,-36.4,4.864,5191.0,no
7325,0,nonexistent,-36.4,4.864,5191.0,no
7326,0,nonexistent,-36.4,4.864,5191.0,no
7327,0,nonexistent,-36.4,4.864,5191.0,no
7328,0,nonexistent,-36.4,4.864,5191.0,no
7329,0,nonexistent,-36.4,4.864,5191.0,no
7330,0,nonexistent,-36.4,4.864,5191.0,no
7331,0,nonexistent,-36.4,4.864,5191.0,no
7332,0,nonexistent,-36.4,4.864,5191.0,no
7333,0,nonexistent,-36.4,4.864,5191.0,no
7334,0,nonexistent,-36.4,4.864,5191.0,no
7335,0,nonexistent,-36.4,4.864,5191.0,no
7336,0,nonexistent,-36.4,4.864,5191.0,no
7337,0,nonexistent,-36.4,4.864,5191.0,no
7338,0,nonexistent,-36.4,4.864,5191.0,no
7339,0,nonexistent,-36.4,4.864,5191.0,no
7340,0,nonexistent,-36.4,4.864,5191.0,no
7341,0,nonexistent,-36.4,4.864,5191.0,no
7342,0,nonexistent,-36.4,4.864,5191.0,no
7343,0,nonexistent,-36.4,4.864,5191.0,no
7344,0,nonexistent,-36.4,4.864,5191.0,no
7345,0,nonexistent,-36.4,4.864,5191.0,no
7346,0,nonexistent,-36.4,4.864,5191.0,no
7347,0,nonexistent,-36.4,4.864,5191.0,no
7348,0,nonexistent,-36.4,4.864,5191.0,no
7349,0,nonexistent,-36.4,4.864,5191.0,no
7350,0,nonexistent,-36.4,4.864,5191.0,no
7351,0,nonexistent,-36.4,4.864,5191.0,no
7352,0,nonexistent,-36.4,4.864,5191.0,no
7353,0,nonexistent,-36.4,4.864,5191.0,no
7354,0,nonexistent,-36.4,4.864,5191.0,no
7355,0,nonexistent,-36.4,4.864,5191.0,no
7356,0,nonexistent,-36.4,4.864,5191.0,no
7357,0,nonexistent,-36.4,4.864,5191.0,no
7358,0,nonexistent,-36.4,4.864,5191.0,no
7359,0,nonexistent,-36.4,4.864,5191.0,yes
7360,0,nonexistent,-36.4,4.864,5191.0,no
7361,0,nonexistent,-36.4,4.864,5191.0,no
7362,0,nonexistent,-36.4,4.864,5191.0,no
7363,0,nonexistent,-36.4,4.864,5191.0,no
7364,0,nonexistent,-36.4,4.864,5191.0,no
7365,0,nonexistent,-36.4,4.864,5191.0,no
7366,0,nonexistent,-36.4,4.864,5191.0,no
7367,0,nonexistent,-36.4,4.864,5191.0,no
7368,0,nonexistent,-36.4,4.864,5191.0,no
7369,0,nonexistent,-36.4,4.864,5191.0,no
7370,0,nonexistent,-36.4,4.864,5191.0,no
7371,0,nonexistent,-36.4,4.864,5191.0,no
7372,0,nonexistent,-36.4,4.864,5191.0,no
7373,0,nonexistent,-36.4,4.864,5191.0,no
7374,0,nonexistent,-36.4,4.864,5191.0,no
7375,0,nonexistent,-36.4,4.864,5191.0,no
7376,0,nonexistent,-36.4,4.864,5191.0,no
7377,0,nonexistent,-36.4,4.864,5191.0,no
7378,0,nonexistent,-36.4,4.864,5191.0,no
7379,0,nonexistent,-36.4,4.864,5191.0,no
7380,0,nonexistent,-36.4,4.864,5191.0,no
7381,0,nonexistent,-36.4,4.864,5191.0,no
7382,0,nonexistent,-36.4,4.864,5191.0,no
7383,0,nonexistent,-36.4,4.864,5191.0,no
7384,0,nonexistent,-36.4,4.864,5191.0,no
7385,0,nonexistent,-36.4,4.864,5191.0,no
7386,0,nonexistent,-36.4,4.864,5191.0,no
7387,0,nonexistent,-36.4,4.864,5191.0,no
7388,0,nonexistent,-36.4,4.864,5191.0,no
7389,0,nonexistent,-36.4,4.864,5191.0,no
7390,0,nonexistent,-36.4,4.864,5191.0,no
7391,0,nonexistent,-36.4,4.864,5191.0,no
7392,0,nonexistent,-36.4,4.864,5191.0,no
7393,0,nonexistent,-36.4,4.864,5191.0,no
7394,0,nonexistent,-36.4,4.864,5191.0,no
7395,0,nonexistent,-36.4,4.864,5191.0,no
7396,0,nonexistent,-36.4,4.864,5191.0,no
7397,0,nonexistent,-36.4,4.864,5191.0,yes
7398,0,nonexistent,-36.4,4.864,5191.0,no
7399,0,nonexistent,-36.4,4.864,5191.0,no
7400,0,nonexistent,-36.4,4.864,5191.0,no
7401,0,nonexistent,-36.4,4.864,5191.0,no
7402,0,nonexistent,-36.4,4.864,5191.0,no
7403,0,nonexistent,-36.4,4.864,5191.0,no
7404,0,nonexistent,-36.4,4.864,5191.0,yes
7405,0,nonexistent,-36.4,4.864,5191.0,no
7406,0,nonexistent,-36.4,4.864,5191.0,no
7407,0,nonexistent,-36.4,4.864,5191.0,no
7408,0,nonexistent,-36.4,4.864,5191.0,no
7409,0,nonexistent,-36.4,4.864,5191.0,no
7410,0,nonexistent,-36.4,4.864,5191.0,no
7411,0,nonexistent,-36.4,4.864,5191.0,no
7412,0,nonexistent,-36.4,4.864,5191.0,no
7413,0,nonexistent,-36.4,4.864,5191.0,no
7414,0,nonexistent,-36.4,4.864,5191.0,no
7415,0,nonexistent,-36.4,4.864,5191.0,no
7416,0,nonexistent,-36.4,4.864,5191.0,no
7417,0,nonexistent,-36.4,4.864,5191.0,no
7418,0,nonexistent,-36.4,4.864,5191.0,no
7419,0,nonexistent,-36.4,4.864,5191.0,yes
7420,0,nonexistent,-36.4,4.864,5191.0,no
7421,0,nonexistent,-36.4,4.864,5191.0,no
7422,0,nonexistent,-36.4,4.864,5191.0,no
7423,0,nonexistent,-36.4,4.864,5191.0,no
7424,0,nonexistent,-36.4,4.864,5191.0,no
7425,0,nonexistent,-36.4,4.864,5191.0,no
7426,0,nonexistent,-36.4,4.864,5191.0,no
7427,0,nonexistent,-36.4,4.864,5191.0,no
7428,0,nonexistent,-36.4,4.864,5191.0,no
7429,0,nonexistent,-36.4,4.864,5191.0,no
7430,0,nonexistent,-36.4,4.864,5191.0,no
7431,0,nonexistent,-36.4,4.864,5191.0,no
7432,0,nonexistent,-36.4,4.864,5191.0,no
7433,0,nonexistent,-36.4,4.864,5191.0,no
7434,0,nonexistent,-36.4,4.864,5191.0,no
7435,0,nonexistent,-36.4,4.864,5191.0,no
7436,0,nonexistent,-36.4,4.864,5191.0,no
7437,0,nonexistent,-36.4,4.864,5191.0,yes
7438,0,nonexistent,-36.4,4.864,5191.0,no
7439,0,nonexistent,-36.4,4.864,5191.0,no
7440,0,nonexistent,-36.4,4.864,5191.0,no
7441,0,nonexistent,-36.4,4.864,5191.0,no
7442,0,nonexistent,-36.4,4.864,5191.0,no
7443,0,nonexistent,-36.4,4.864,5191.0,no
7444,0,nonexistent,-36.4,4.864,5191.0,yes
7445,0,nonexistent,-36.4,4.864,5191.0,yes
7446,0,nonexistent,-36.4,4.864,5191.0,no
7447,0,nonexistent,-36.4,4.864,5191.0,no
7448,0,nonexistent,-36.4,4.864,5191.0,no
7449,0,nonexistent,-36.4,4.864,5191.0,no
7450,0,nonexistent,-36.4,4.864,5191.0,no
7451,0,nonexistent,-36.4,4.864,5191.0,no
7452,0,nonexistent,-36.4,4.864,5191.0,no
7453,0,nonexistent,-36.4,4.864,5191.0,no
7454,0,nonexistent,-36.4,4.864,5191.0,no
7455,0,nonexistent,-36.4,4.864,5191.0,no
7456,0,nonexistent,-36.4,4.864,5191.0,no
7457,0,nonexistent,-36.4,4.864,5191.0,no
7458,0,nonexistent,-36.4,4.864,5191.0,no
7459,0,nonexistent,-36.4,4.864,5191.0,no
7460,0,nonexistent,-36.4,4.864,5191.0,no
7461,0,nonexistent,-36.4,4.864,5191.0,no
7462,0,nonexistent,-36.4,4.864,5191.0,no
7463,0,nonexistent,-36.4,4.864,5191.0,no
7464,0,nonexistent,-36.4,4.864,5191.0,no
7465,0,nonexistent,-36.4,4.864,5191.0,no
7466,0,nonexistent,-36.4,4.864,5191.0,no
7467,0,nonexistent,-36.4,4.864,5191.0,no
7468,0,nonexistent,-36.4,4.864,5191.0,no
7469,0,nonexistent,-36.4,4.864,5191.0,no
7470,0,nonexistent,-36.4,4.864,5191.0,yes
7471,0,nonexistent,-36.4,4.864,5191.0,no
7472,0,nonexistent,-36.4,4.864,5191.0,no
7473,0,nonexistent,-36.4,4.864,5191.0,no
7474,0,nonexistent,-36.4,4.864,5191.0,no
7475,0,nonexistent,-36.4,4.864,5191.0,yes
7476,0,nonexistent,-36.4,4.864,5191.0,no
7477,0,nonexistent,-36.4,4.864,5191.0,no
7478,0,nonexistent,-36.4,4.864,5191.0,yes
7479,0,nonexistent,-36.4,4.864,5191.0,no
7480,0,nonexistent,-36.4,4.864,5191.0,no
7481,0,nonexistent,-36.4,4.864,5191.0,no
7482,0,nonexistent,-36.4,4.864,5191.0,no
7483,0,nonexistent,-36.4,4.864,5191.0,no
7484,0,nonexistent,-36.4,4.864,5191.0,no
7485,0,nonexistent,-36.4,4.864,5191.0,no
7486,0,nonexistent,-36.4,4.864,5191.0,yes
7487,0,nonexistent,-36.4,4.864,5191.0,no
7488,0,nonexistent,-36.4,4.864,5191.0,no
7489,0,nonexistent,-36.4,4.864,5191.0,no
7490,0,nonexistent,-36.4,4.864,5191.0,no
7491,0,nonexistent,-36.4,4.864,5191.0,no
7492,0,nonexistent,-36.4,4.864,5191.0,no
7493,0,nonexistent,-36.4,4.864,5191.0,no
7494,0,nonexistent,-36.4,4.864,5191.0,no
7495,0,nonexistent,-36.4,4.864,5191.0,no
7496,0,nonexistent,-36.4,4.864,5191.0,no
7497,0,nonexistent,-36.4,4.864,5191.0,no
7498,0,nonexistent,-36.4,4.864,5191.0,no
7499,0,nonexistent,-36.4,4.864,5191.0,no
7500,0,nonexistent,-36.4,4.864,5191.0,no
7501,0,nonexistent,-36.4,4.864,5191.0,no
7502,0,nonexistent,-36.4,4.864,5191.0,no
7503,0,nonexistent,-36.4,4.864,5191.0,no
7504,0,nonexistent,-36.4,4.864,5191.0,no
7505,0,nonexistent,-36.4,4.864,5191.0,no
7506,0,nonexistent,-36.4,4.864,5191.0,no
7507,0,nonexistent,-36.4,4.864,5191.0,no
7508,0,nonexistent,-36.4,4.864,5191.0,no
7509,0,nonexistent,-36.4,4.864,5191.0,no
7510,0,nonexistent,-36.4,4.864,5191.0,no
7511,0,nonexistent,-36.4,4.864,5191.0,no
7512,0,nonexistent,-36.4,4.864,5191.0,no
7513,0,nonexistent,-36.4,4.864,5191.0,no
7514,0,nonexistent,-36.4,4.864,5191.0,no
7515,0,nonexistent,-36.4,4.864,5191.0,no
7516,0,nonexistent,-36.4,4.864,5191.0,no
7517,0,nonexistent,-36.4,4.864,5191.0,no
7518,0,nonexistent,-36.4,4.864,5191.0,no
7519,0,nonexistent,-36.4,4.864,5191.0,no
7520,0,nonexistent,-36.4,4.864,5191.0,no
7521,0,nonexistent,-36.4,4.864,5191.0,no
7522,0,nonexistent,-36.4,4.864,5191.0,no
7523,0,nonexistent,-36.4,4.864,5191.0,no
7524,0,nonexistent,-36.4,4.864,5191.0,no
7525,0,nonexistent,-36.4,4.864,5191.0,no
7526,0,nonexistent,-36.4,4.864,5191.0,no
7527,0,nonexistent,-36.4,4.864,5191.0,no
7528,0,nonexistent,-36.4,4.864,5191.0,no
7529,0,nonexistent,-36.4,4.864,5191.0,no
7530,0,nonexistent,-36.4,4.864,5191.0,no
7531,0,nonexistent,-36.4,4.864,5191.0,no
7532,0,nonexistent,-36.4,4.864,5191.0,no
7533,0,nonexistent,-36.4,4.864,5191.0,no
7534,0,nonexistent,-36.4,4.864,5191.0,no
7535,0,nonexistent,-36.4,4.864,5191.0,no
7536,0,nonexistent,-36.4,4.864,5191.0,no
7537,0,nonexistent,-36.4,4.864,5191.0,no
7538,0,nonexistent,-36.4,4.864,5191.0,no
7539,0,nonexistent,-36.4,4.864,5191.0,no
7540,0,nonexistent,-36.4,4.864,5191.0,no
7541,0,nonexistent,-36.4,4.864,5191.0,no
7542,0,nonexistent,-36.4,4.864,5191.0,yes
7543,0,nonexistent,-36.4,4.864,5191.0,no
7544,0,nonexistent,-36.4,4.864,5191.0,yes
7545,0,nonexistent,-36.4,4.864,5191.0,no
7546,0,nonexistent,-36.4,4.864,5191.0,no
7547,0,nonexistent,-36.4,4.864,5191.0,no
7548,0,nonexistent,-36.4,4.864,5191.0,no
7549,0,nonexistent,-36.4,4.864,5191.0,no
7550,0,nonexistent,-36.4,4.864,5191.0,yes
7551,0,nonexistent,-36.4,4.864,5191.0,no
7552,0,nonexistent,-36.4,4.864,5191.0,no
7553,0,nonexistent,-36.4,4.864,5191.0,no
7554,0,nonexistent,-36.4,4.864,5191.0,no
7555,0,nonexistent,-36.4,4.864,5191.0,yes
7556,0,nonexistent,-36.4,4.864,5191.0,no
7557,0,nonexistent,-36.4,4.864,5191.0,no
7558,0,nonexistent,-36.4,4.864,5191.0,no
7559,0,nonexistent,-36.4,4.864,5191.0,no
7560,0,nonexistent,-36.4,4.864,5191.0,no
7561,0,nonexistent,-36.4,4.864,5191.0,no
7562,0,nonexistent,-36.4,4.864,5191.0,no
7563,0,nonexistent,-36.4,4.864,5191.0,no
7564,0,nonexistent,-36.4,4.864,5191.0,no
7565,0,nonexistent,-36.4,4.864,5191.0,no
7566,0,nonexistent,-36.4,4.864,5191.0,no
7567,0,nonexistent,-36.4,4.864,5191.0,no
7568,0,nonexistent,-36.4,4.864,5191.0,no
7569,0,nonexistent,-36.4,4.864,5191.0,no
7570,0,nonexistent,-36.4,4.864,5191.0,no
7571,0,nonexistent,-36.4,4.864,5191.0,yes
7572,0,nonexistent,-36.4,4.864,5191.0,no
7573,0,nonexistent,-36.4,4.864,5191.0,no
7574,0,nonexistent,-36.4,4.864,5191.0,no
7575,0,nonexistent,-36.4,4.864,5191.0,no
7576,0,nonexistent,-36.4,4.864,5191.0,no
7577,0,nonexistent,-36.4,4.864,5191.0,no
7578,0,nonexistent,-36.4,4.864,5191.0,no
7579,0,nonexistent,-36.4,4.864,5191.0,no
7580,0,nonexistent,-36.4,4.864,5191.0,no
7581,0,nonexistent,-36.4,4.864,5191.0,no
7582,0,nonexistent,-36.4,4.864,5191.0,no
7583,0,nonexistent,-36.4,4.864,5191.0,no
7584,0,nonexistent,-36.4,4.864,5191.0,no
7585,0,nonexistent,-36.4,4.864,5191.0,no
7586,0,nonexistent,-36.4,4.864,5191.0,no
7587,0,nonexistent,-36.4,4.864,5191.0,no
7588,0,nonexistent,-36.4,4.864,5191.0,no
7589,0,nonexistent,-36.4,4.864,5191.0,no
7590,0,nonexistent,-36.4,4.864,5191.0,no
7591,0,nonexistent,-36.4,4.864,5191.0,no
7592,0,nonexistent,-36.4,4.864,5191.0,no
7593,0,nonexistent,-36.4,4.864,5191.0,no
7594,0,nonexistent,-36.4,4.864,5191.0,no
7595,0,nonexistent,-36.4,4.864,5191.0,no
7596,0,nonexistent,-36.4,4.864,5191.0,no
7597,0,nonexistent,-36.4,4.864,5191.0,no
7598,0,nonexistent,-36.4,4.864,5191.0,no
7599,0,nonexistent,-36.4,4.864,5191.0,no
7600,0,nonexistent,-36.4,4.864,5191.0,no
7601,0,nonexistent,-36.4,4.864,5191.0,no
7602,0,nonexistent,-36.4,4.864,5191.0,no
7603,0,nonexistent,-36.4,4.864,5191.0,no
7604,0,nonexistent,-36.4,4.864,5191.0,no
7605,0,nonexistent,-36.4,4.864,5191.0,no
7606,0,nonexistent,-36.4,4.864,5191.0,no
7607,0,nonexistent,-36.4,4.864,5191.0,no
7608,0,nonexistent,-36.4,4.864,5191.0,no
7609,0,nonexistent,-36.4,4.864,5191.0,no
